year	age_group	year_of_production	rank	make_model	faults_pct	odometer_thousand_km	faults_per_thousand_km
2025	10-11	2013–2014	81	Ford Ka	29.5	91	0.3241758241758242
2025	10-11	2013–2014	82	BMW 5/6	29.6	183	0.16174863387978142
2025	10-11	2013–2014	83	Ford Focus	30.0	171	0.17543859649122806
2025	10-11	2013–2014	84	Hyundai i20	30.2	96	0.3145833333333333
2025	10-11	2013–2014	85	Ford Mondeo	30.4	184	0.16521739130434782
2025	10-11	2013–2014	86	Hyundai i30	30.5	120	0.25416666666666665
2025	10-11	2013–2014	87	Dacia Sandero	30.7	105	0.29238095238095235
2025	10-11	2013–2014	87	Nissan Micra	30.7	87	0.3528735632183908
2025	10-11	2013–2014	89	Nissan Qashqai	31.2	130	0.24
2025	10-11	2013–2014	90	Citroën C3	31.9	106	0.3009433962264151
2025	10-11	2013–2014	91	Renault Megane	32.7	136	0.24044117647058827
2025	10-11	2013–2014	92	Renault Twingo	33.0	92	0.358695652173913
2025	10-11	2013–2014	93	Dacia Duster	34.1	122	0.2795081967213115
2025	10-11	2013–2014	94	Dacia Logan	39.6	132	0.3
2025	12-13	2011–2012	1	Porsche 911 Carrera	7.9	71	0.11126760563380282
2025	12-13	2011–2012	2	Mitsubishi ASX	19.6	146	0.13424657534246576
2025	12-13	2011–2012	3	VW Golf Plus	20.6	115	0.1791304347826087
2025	12-13	2011–2012	4	Audi Q5	20.8	177	0.11751412429378531
2025	12-13	2011–2012	4	VW Touareg	20.8	204	0.10196078431372549
2025	12-13	2011–2012	6	BMW X1	21.0	148	0.14189189189189189
2025	12-13	2011–2012	7	Mini	21.2	117	0.1811965811965812
2025	12-13	2011–2012	8	Volvo XC60	21.9	194	0.11288659793814432
2025	12-13	2011–2012	9	Toyota RAV4	22.1	145	0.1524137931034483
2025	12-13	2011–2012	10	Audi Q3	22.6	142	0.1591549295774648
2025	12-13	2011–2012	10	BMW X5/X6	22.6	198	0.11414141414141415
2025	12-13	2011–2012	10	Honda Jazz	22.6	113	0.2
2025	12-13	2011–2012	13	Audi A3	22.8	151	0.1509933774834437
2025	12-13	2011–2012	14	Mazda 3	23.1	126	0.18333333333333335
2025	12-13	2011–2012	15	Mercedes-Benz GLK	24.3	164	0.14817073170731707
2025	12-13	2011–2012	15	Suzuki Swift	24.3	116	0.20948275862068966
2025	12-13	2011–2012	17	BMW X3/X4	24.5	170	0.14411764705882352
2025	12-13	2011–2012	18	Audi A1	24.6	133	0.1849624060150376
2025	12-13	2011–2012	18	Audi A6/A7	24.6	204	0.12058823529411765
2025	12-13	2011–2012	20	VW Golf	24.7	152	0.1625
2025	12-13	2011–2012	21	Toyota Auris	24.9	126	0.1976190476190476
2025	12-13	2011–2012	22	Opel Meriva	25.3	113	0.22389380530973452
2025	12-13	2011–2012	23	Škoda Yeti	25.5	146	0.17465753424657535
2025	12-13	2011–2012	24	Audi A4/A5	25.9	186	0.139247311827957
2025	12-13	2011–2012	25	Smart ForTwo	26.1	95	0.27473684210526317
2025	12-13	2011–2012	26	Mercedes-Benz A-Class	26.4	109	0.2422018348623853
2025	12-13	2011–2012	27	BMW 1	26.7	152	0.1756578947368421
2025	12-13	2011–2012	28	Suzuki Grand Vitara	26.9	134	0.2007462686567164
2025	12-13	2011–2012	28	VW Up!	26.9	109	0.24678899082568806
2025	12-13	2011–2012	30	VW Touran	27.1	179	0.15139664804469274
2025	12-13	2011–2012	31	BMW 3	27.4	180	0.1522222222222222
2025	12-13	2011–2012	32	VW Tiguan	27.5	151	0.18211920529801323
2025	12-13	2011–2012	32	Škoda Superb	27.5	198	0.1388888888888889
2025	12-13	2011–2012	34	Toyota Yaris	27.7	114	0.24298245614035088
2025	12-13	2011–2012	35	Seat Alhambra	27.9	191	0.14607329842931938
2025	12-13	2011–2012	36	VW Caddy	28.5	173	0.16473988439306358
2025	12-13	2011–2012	37	Mercedes-Benz E-Class	28.6	197	0.14517766497461929
2025	12-13	2011–2012	38	Ford C-Max	28.7	208	0.13798076923076924
2025	12-13	2011–2012	39	Opel Astra	28.8	145	0.1986206896551724
2025	12-13	2011–2012	39	VW Polo	28.8	125	0.2304
2025	12-13	2011–2012	39	Škoda Fabia	28.8	127	0.22677165354330708
2025	12-13	2011–2012	42	Mercedes-Benz C-Class	29.0	166	0.1746987951807229
2025	12-13	2011–2012	43	Opel Insignia	29.1	182	0.1598901098901099
2025	12-13	2011–2012	44	Mercedes-Benz B-Class	29.3	121	0.24214876033057853
2025	12-13	2011–2012	45	Škoda Roomster	29.4	136	0.21617647058823528
2025	12-13	2011–2012	46	Škoda Octavia	29.6	178	0.1662921348314607
2025	12-13	2011–2012	47	Opel Corsa	30.0	118	0.2542372881355932
2025	12-13	2011–2012	47	VW Sharan	30.0	198	0.15151515151515152
2025	12-13	2011–2012	49	Mazda 2	30.3	112	0.27053571428571427
2025	12-13	2011–2012	49	Toyota Aygo	30.3	105	0.2885714285714286
2025	12-13	2011–2012	51	Hyundai i10	30.6	96	0.31875000000000003
2025	12-13	2011–2012	52	BMW 5/6	30.9	199	0.15527638190954773
2025	12-13	2011–2012	52	Peugeot 308	30.9	142	0.2176056338028169
2025	12-13	2011–2012	54	Ford Fiesta	31.5	122	0.2581967213114754
2025	12-13	2011–2012	55	Hyundai ix20	31.6	111	0.2846846846846847
2025	12-13	2011–2012	56	VW Passat	31.8	210	0.15142857142857144
2025	12-13	2011–2012	57	Ford Kuga	32.2	167	0.19281437125748505
2025	12-13	2011–2012	57	Renault Scenic	32.2	144	0.22361111111111112
2025	12-13	2011–2012	57	Seat Leon	32.2	153	0.2104575163398693
2025	12-13	2011–2012	60	Kia Ceed	32.5	138	0.23550724637681159
2025	12-13	2011–2012	60	Seat Ibiza	32.5	139	0.23381294964028776
2025	12-13	2011–2012	62	Citroën Berlingo	33.0	160	0.20625
2025	12-13	2011–2012	63	Ford S-Max	33.1	198	0.16717171717171717
2025	12-13	2011–2012	64	Hyundai i20	33.2	111	0.2990990990990991
2025	12-13	2011–2012	64	Hyundai ix35	33.2	140	0.23714285714285716
2025	12-13	2011–2012	66	Ford Ka	33.7	103	0.32718446601941753
2025	12-13	2011–2012	66	Ford Mondeo	33.7	194	0.1737113402061856
2025	12-13	2011–2012	66	Nissan Micra	33.7	100	0.337
2025	12-13	2011–2012	69	Fiat 500	34.0	101	0.33663366336633666
2025	12-13	2011–2012	70	Kia Sportage	34.7	141	0.24609929078014187
2025	12-13	2011–2012	71	Ford Focus	34.8	256	0.1359375
2025	12-13	2011–2012	72	Hyundai i30	35.5	136	0.2610294117647059
2025	12-13	2011–2012	73	Dacia Duster	35.6	135	0.2637037037037037
2025	12-13	2011–2012	74	Citroën C3	35.7	110	0.3245454545454546
2025	12-13	2011–2012	74	Peugeot 207	35.7	113	0.315929203539823
2025	12-13	2011–2012	76	Fiat Panda	36.2	102	0.35490196078431374
2025	12-13	2011–2012	77	Nissan Qashqai	36.3	146	0.24863013698630135
2025	12-13	2011–2012	78	Renault Megane	36.5	148	0.24662162162162163
2025	12-13	2011–2012	79	Dacia Sandero	39.4	118	0.3338983050847458
2025	12-13	2011–2012	80	Renault Clio	39.8	116	0.34310344827586203
2025	12-13	2011–2012	81	Dacia Logan	41.0	146	0.2808219178082192
2025	12-13	2011–2012	82	Renault Twingo	41.5	110	0.37727272727272726
